segment_id,user_id,file_name,mode,n_points,duration_s,distance_m,avg_speed_mps,max_speed_mps,std_speed_mps,p50_speed_mps,p90_speed_mps,avg_acc_mps2,std_acc_mps2,max_acc_mps2,min_acc_mps2,avg_turn_deg,std_turn_deg,stop_ratio,high_speed_ratio,mid_speed_ratio
10723,167,20080820120327.plt,walk,111,510,523.5788622,0.954487001,4.409311616,0.907249873,0.744175697,2.098045188,0.005016686,0.200905097,0.793849577,-0.701962728,62.94104706,49.4008345,0.396396396,0,0.108108108
10724,167,20080820120327.plt,car,156,745,5361.57022,6.878821151,19.08934799,5.746047736,6.502111809,14.42136535,0.021019204,0.551120102,1.30476213,-2.235207374,32.92971429,47.61965785,0.237179487,0.371794872,0.237179487
10725,167,20080820120327.plt,walk,146,690,695.5233732,0.956491802,4.898395787,0.693085453,0.970674954,1.649707826,-0.001251084,0.168870527,0.979679157,-0.875325233,47.17661525,43.36224713,0.273972603,0,0.04109589
10726,167,20080820120327.plt,walk,67,325,344.0836042,1.030102563,1.935055465,0.379412377,1.070051886,1.416815991,0.001339875,0.103268631,0.230220506,-0.297497454,27.85084664,32.33815806,0.119402985,0,0
10727,167,20080820120327.plt,car,193,940,13904.66954,14.41255097,22.40709274,6.930044155,17.97068119,20.78578431,0.012693467,0.394490436,0.976171415,-1.384640424,12.11905056,28.45987723,0.082901554,0.761658031,0.077720207
10728,167,20080820120327.plt,walk,24,100,109.0874532,0.934645596,5.58577305,1.200160598,0.49425311,1.935668798,0.013737892,0.338309229,1.11715461,-1.017999598,49.79795284,50.74349749,0.541666667,0,0.083333333
10729,167,20080820172937.plt,bike,220,1080,4297.722919,3.909281004,12.69929849,1.84187212,4.250700644,5.213318769,0.001255846,0.291251992,1.334746455,-1.67409852,19.39905821,34.01352766,0.1,0.009090909,0.831818182
10730,167,20080821035205.plt,bike,214,1060,4277.823162,3.998448223,12.99797197,1.602100215,4.141145563,5.606038666,0.003287791,0.319262049,1.506983912,-1.753974889,17.9776483,29.89098846,0.023364486,0.004672897,0.901869159
10731,167,20080822093630.plt,bike,103,755,2113.785527,4.054661041,7.619937418,1.748799206,4.414887364,5.578141854,0.006874148,0.214348792,0.737029736,-0.825471486,18.13860641,34.06640638,0.077669903,0,0.854368932
10732,167,20080822093630.plt,walk,247,1200,1297.883838,1.054870062,5.04870965,0.69751166,0.911957543,1.800209041,0.000634319,0.161625848,0.601164798,-0.703094572,33.86604732,39.91235056,0.137651822,0,0.072874494
10733,167,20080822093630.plt,walk,260,1264,1198.463872,0.924916168,5.003814823,0.750132142,0.858989289,1.814360573,0.000670654,0.124508202,0.870592132,-0.884464114,24.13170046,33.18926718,0.25,0,0.092307692
10734,167,20080822093630.plt,bike,205,1045,2413.486484,2.288643598,5.411710408,1.069016197,2.529649684,3.323582311,0.001613518,0.161312165,1.082342082,-0.724279569,20.11335637,30.288151,0.102439024,0,0.697560976
10735,167,20080823023202.plt,walk,114,548,616.5416908,1.071769074,5.093058943,0.684083264,1.073513507,1.553319441,-0.000210153,0.15023143,0.402948182,-0.951404095,26.36755024,34.87443697,0.157894737,0,0.026315789
10736,167,20080825091332.plt,bus,396,1893,9098.351863,4.602797352,14.81069974,4.604175262,2.672957837,11.43344701,0.006130284,0.384462091,1.357882349,-1.654668975,34.11389396,49.25710874,0.297979798,0.212121212,0.20959596
10737,167,20080825091332.plt,walk,290,1430,1950.535321,1.333301123,8.293621035,0.85433416,1.25049614,2.239511466,-0.001277298,0.213038571,1.370807236,-1.393353609,33.08170414,34.76010943,0.134482759,0,0.131034483
10738,167,20080825091332.plt,walk,245,1168,1785.263566,1.419751368,45.89892963,3.034175425,1.058717971,2.290447621,-0.001612455,0.712314583,7.649821605,-7.275715961,39.95002587,40.14383514,0.171428571,0.004081633,0.134693878
10739,167,20080825091332.plt,walk,104,506,747.6108637,1.430554944,7.412778364,1.023693451,1.331653248,2.324219123,0.002897062,0.251932281,1.113561242,-1.105034041,40.62242024,44.36581318,0.105769231,0,0.173076923
10740,167,20080825091332.plt,walk,78,380,520.9558484,1.336639572,7.88142536,1.119995428,1.030063747,2.653102485,0.003421965,0.220573925,1.021829296,-0.674563029,37.89206303,39.01428557,0.08974359,0,0.141025641
10741,167,20080825091332.plt,car,200,948,3214.239364,3.245663792,14.89233108,4.057030444,1.33070908,10.7806624,0.001227608,0.394110999,1.177177451,-1.471715252,39.31708931,47.90469594,0.3,0.115,0.195
10742,167,20080826031057.plt,bike,307,1435,4221.475737,2.759500358,8.412006744,2.419331662,2.578542033,5.830265714,0.002840779,0.254595775,1.212986627,-0.837303336,29.56583384,43.49666776,0.35504886,0,0.530944625
10743,167,20080826031057.plt,bike,208,1022,4162.168538,4.001104592,8.190964322,1.559620714,4.559444379,5.305356227,0.000495953,0.139274832,0.379016378,-0.592819737,13.95462962,27.00754643,0.076923077,0,0.836538462
10744,167,20080827095632.plt,bike,182,900,4137.652063,4.548024791,13.9627719,1.671833636,4.757542337,6.138832124,0.000531827,0.317600829,1.968897593,-1.787847895,12.11237894,14.66049306,0.032967033,0.005494505,0.917582418
10745,167,20080827095632.plt,bike,25,117,182.306435,1.426384512,4.126379737,1.331156143,0.901017938,3.590545747,0.009421992,0.221062689,0.825275947,-0.255165684,45.14624061,55.87923647,0.36,0,0.28
10746,167,20080827095632.plt,bike,29,135,310.8397849,2.147430026,4.072333222,1.222087422,2.36693742,3.471511974,-0.006414239,0.250142602,0.432945545,-0.888350881,43.04419546,51.04089259,0.137931034,0,0.620689655
10747,167,20080827095632.plt,bike,225,1049,3586.260891,3.371753683,6.985145298,1.245939051,3.559568212,4.562965844,-0.003474201,0.248255643,0.912418068,-1.601354198,14.31128343,25.09619549,0.057777778,0,0.888888889
10748,167,20080828101209.plt,bike,248,1220,4131.262985,3.333169248,5.627108284,1.064281278,3.532142345,4.389241002,0.00063013,0.140580183,0.580989994,-0.403650443,16.66300836,29.09877701,0.048387097,0,0.89516129
10749,167,20080828101209.plt,bike,261,1489,4214.823652,3.208685726,6.918554038,1.44118369,3.515386159,4.690250825,0.002774729,0.220410843,1.373032624,-0.8034598,16.49874149,24.95780006,0.095785441,0,0.819923372
10750,167,20080828101209.plt,walk,13,55,68.94806535,1.077227173,4.321929833,1.113720789,0.733152525,1.922629594,0.032847161,0.285337941,0.79293924,-0.471188216,23.46674675,28.16064606,0.307692308,0,0.076923077
10751,167,20080829090833.plt,walk,103,795,743.685789,1.380846475,10.51733298,1.28282077,1.264509523,2.72891455,0.00625032,0.327659565,2.103466596,-1.979305791,32.89283782,40.10656026,0.223300971,0.009708738,0.13592233
10752,167,20080829090833.plt,bus,232,1340,5998.921489,4.09160397,13.70605981,4.111224857,2.37880352,10.68009801,0.006168829,0.383964449,2.125437084,-1.070136042,38.66866973,49.87360183,0.297413793,0.13362069,0.323275862
10753,167,20080829090833.plt,walk,153,709,997.0280361,1.317872368,11.0037948,1.345395415,1.065888265,2.457212141,-0.004510462,0.243173757,1.4456642,-1.30597965,42.78265963,41.97960617,0.222222222,0.006535948,0.14379085
10754,167,20080829090833.plt,walk,123,592,959.5681173,1.314208762,35.5939475,3.251702545,0.985949803,1.866394347,-0.004078456,0.746472231,5.688706345,-5.822959025,40.70392752,50.64520278,0.292682927,0.008130081,0.06504065
10755,167,20080829090833.plt,bus,189,1170,5628.941378,5.930877026,16.37070885,5.001851329,5.879633052,13.28621269,0.011090925,0.531113475,1.551972793,-1.630016929,22.42285612,37.55288001,0.206349206,0.248677249,0.28042328
10756,167,20080829090833.plt,walk,45,215,314.5341278,1.400153355,4.151904528,0.850675323,1.365268875,2.154833308,0.002187983,0.153497455,0.629085482,-0.307993322,41.81690624,46.08589657,0.133333333,0,0.133333333
10757,167,20080831035631.plt,car,265,1240,6987.871057,5.280487158,16.29236119,5.86841759,1.933974578,14.43146365,0.00655651,0.459471653,1.230453457,-1.657989035,36.24985301,53.34351646,0.437735849,0.283018868,0.128301887
10758,167,20080831035631.plt,walk,63,365,332.7249698,0.91045999,3.295340896,0.773730792,0.784703716,2.066704217,-0.002918362,0.170160204,0.45780491,-0.842497903,49.45340735,45.46296079,0.380952381,0,0.126984127
10759,167,20080831035631.plt,bus,295,1365,7121.832221,4.839248213,12.72074529,4.102145577,4.716637711,10.56919851,0.002857664,0.45707234,1.486693888,-1.603785214,32.75417585,52.64632734,0.271186441,0.138983051,0.315254237
10760,167,20080831035631.plt,walk,73,340,359.2072548,0.9923221,13.65105072,1.679564612,0.695046686,1.670706995,0.013286427,0.401595864,2.502188848,-2.153493054,40.58395787,37.52192525,0.424657534,0.01369863,0.068493151
10761,167,20080831035631.plt,bus,281,1335,6810.526674,4.856501847,14.68544343,4.160637935,4.220181908,10.3748157,0.005037041,0.47639189,1.359244819,-1.685204814,32.12741882,42.73079463,0.220640569,0.135231317,0.323843416
10762,167,20080831035631.plt,walk,115,540,674.1978032,1.182585492,3.087708878,0.703071373,1.134334661,2.245232998,0.000283572,0.160632443,0.449692836,-0.784522163,31.57482062,40.20034245,0.2,0,0.113043478
10763,167,20080831035631.plt,walk,182,875,988.1480599,1.092463876,4.959692431,0.63894113,1.090161058,1.816611794,0.0018142,0.135751561,0.754217436,-0.71706246,38.76331734,40.73262603,0.175824176,0,0.06043956
10764,167,20080831035631.plt,bus,288,1380,8345.192287,5.80347638,18.01100705,5.046869925,4.842909939,13.17277258,0.00432229,0.464626625,1.6823267,-1.804349375,32.98739073,45.05125686,0.208333333,0.246527778,0.260416667
10765,167,20080831035631.plt,walk,65,305,319.7257298,0.987886196,2.67971038,0.649193965,0.935882455,1.864776893,0.004472524,0.145165094,0.500803456,-0.355043965,52.88493783,49.63437139,0.246153846,0,0.046153846
10766,167,20080902025230.plt,bike,149,690,2103.594151,2.829875458,6.334966303,2.080575718,3.482264089,5.180603864,0.001016382,0.190581912,0.557015116,-0.89388311,29.64299528,41.87090918,0.261744966,0,0.604026846
10767,167,20080902025230.plt,bike,243,1191,4664.829643,3.840947886,7.749004489,1.691072344,4.399433246,5.417221227,-0.000370782,0.218533147,0.771329271,-0.933547827,17.90653041,30.50048106,0.069958848,0,0.823045267
10768,167,20080904091532.plt,bike,148,840,1685.962846,2.416360268,6.36402537,1.366560251,2.830531333,3.755639722,0.008741428,0.158677927,0.648435407,-0.420621983,24.21045069,35.61646268,0.175675676,0,0.702702703
10769,167,20080904091532.plt,walk,206,1139,1275.99201,1.161083153,11.93496192,1.239848793,0.962895329,1.89468245,-0.002400285,0.289930702,1.710712494,-2.217840834,38.84947729,41.42902557,0.189320388,0.004854369,0.072815534
10770,167,20080904091532.plt,walk,184,875,1008.715948,1.101952675,7.501446998,0.950295606,0.967881847,2.032075776,-0.000371924,0.198705082,1.362807309,-0.652615004,44.56260709,44.08908317,0.233695652,0,0.10326087
10771,167,20080904091532.plt,bike,118,585,1922.623168,3.258683336,6.034157206,1.003121868,3.185656028,4.47533019,0.003160049,0.220738674,1.021236029,-0.748619703,13.89331048,13.63738226,0.008474576,0,0.915254237
10772,167,20080907023124.plt,bike,158,770,3500.337616,4.433753715,9.391528576,1.68329694,4.849428381,5.779777306,0.001774292,0.232028046,1.012745939,-0.954025743,18.79136364,30.05925709,0.069620253,0,0.860759494
10773,167,20080907023124.plt,bike,234,1136,4360.314165,3.727979601,6.52133633,1.756514465,4.307174492,5.323939204,0.002502142,0.179765508,0.858300112,-0.503810465,18.0432677,29.08714988,0.132478632,0,0.824786325
10774,167,20080909083353.plt,walk,31,150,236.137088,1.523465084,4.607189114,0.939033296,1.404782505,2.378550639,0.001396421,0.223544487,0.445727695,-0.689493012,17.82025087,16.37546477,0.064516129,0,0.129032258
10775,167,20080909083353.plt,bus,355,1689,8988.833124,5.161150452,14.29061231,3.890283174,5.156601541,10.51697091,0.003251288,0.370077831,1.188945907,-1.110406437,24.56854828,38.34815883,0.157746479,0.143661972,0.41971831
10776,167,20080909083353.plt,walk,253,1450,1836.449847,1.416664344,4.532012236,0.77222089,1.448844881,2.197167317,0.001037694,0.179821115,0.65161272,-0.714946987,30.22293514,31.79358182,0.126482213,0,0.162055336
10777,167,20080909083353.plt,walk,121,750,546.8211128,0.862216259,6.271802454,0.884254248,0.666150611,1.644520845,0.003334289,0.192023172,1.045300409,-0.845900748,44.80944791,46.98420821,0.41322314,0,0.066115702
10778,167,20080909083353.plt,bus,454,2130,7507.589361,3.319790969,21.33029813,3.623828299,1.307406599,9.025986744,0.005079112,0.409872643,2.814129989,-3.184518475,38.92840633,48.20549191,0.328193833,0.055066079,0.301762115
10779,167,20080909083353.plt,walk,70,320,319.9052253,0.926716239,3.574375404,0.668580618,0.814014104,1.787739499,0.005938809,0.152125755,0.622795599,-0.442127747,51.58626944,50.51715219,0.328571429,0,0.042857143
10780,167,20080909083353.plt,walk,66,290,165.006852,0.516923155,3.189612193,0.602803463,0.296175062,1.19903189,0.0070335,0.137917047,0.523657613,-0.371216736,64.78166422,53.11934001,0.636363636,0,0.03030303
10781,167,20080909083353.plt,bus,290,1390,6966.605938,4.810405695,15.0007816,3.977454742,4.61232173,10.50806898,0.004665715,0.477583026,1.509870764,-1.867349242,30.77595069,44.16476191,0.210344828,0.131034483,0.365517241
10782,167,20080909083353.plt,walk,280,1416,1584.992505,1.129020673,3.562577306,0.66033455,1.279156607,1.779133585,0.001293623,0.112883823,0.499221111,-0.459311108,32.71239858,44.19498302,0.225,0,0.053571429
10783,167,20080909083353.plt,walk,106,530,690.9033284,1.299685881,5.262649831,0.840817215,1.330173082,2.069715806,0.002969285,0.162900007,0.757547229,-0.632632034,35.67118593,39.1797205,0.179245283,0,0.113207547
10784,167,20080910142735.plt,walk,373,1995,1909.213863,1.016391803,3.42993136,0.691657653,1.131081573,1.725371163,0.002141902,0.135627632,0.643957985,-0.447645137,37.48872334,45.40393362,0.294906166,0,0.061662198
10785,167,20080912015256.plt,bike,262,1250,4196.79623,3.209892689,9.043517255,2.193956738,3.956471555,5.408330826,0.002725508,0.201261987,0.985515336,-0.974211331,29.94537442,46.61148431,0.267175573,0,0.667938931
10786,167,20080912015256.plt,walk,12,55,45.82536077,0.763756013,1.662890322,0.622465449,0.8191555,1.545157639,0.000284035,0.082125322,0.198496077,-0.098503512,21.22698872,41.73248871,0.416666667,0,0
10787,167,20080912085259.plt,bike,446,2373,6244.487439,2.804192168,13.61898361,1.617267681,3.075215574,4.205652331,0.002908294,0.272683921,1.783334662,-2.212424594,19.40117413,31.65168625,0.141255605,0.004484305,0.748878924
10788,167,20080912085259.plt,walk,57,245,104.8356542,0.388116304,2.494603959,0.458040299,0.29074245,0.739381172,0.007564168,0.12501795,0.498920792,-0.430593234,54.7843675,55.64813184,0.736842105,0,0.035087719
10789,167,20080912085259.plt,bike,612,3069,4536.494286,1.464481474,7.628362579,1.052844251,1.380500103,2.828630071,0.001954887,0.130533174,1.255744158,-0.905217914,31.46186219,44.79305014,0.238562092,0,0.339869281
10790,167,20080912085259.plt,bike,259,1550,3530.976359,2.706373847,14.60423469,1.389490556,2.618868288,3.761180474,0.002368476,0.266251984,2.396609089,-1.026340133,24.64553051,29.53619764,0.027027027,0.003861004,0.752895753
10791,167,20080912085259.plt,bike,64,315,755.2874769,2.360273365,4.692352801,0.76413955,2.347211523,3.152520209,0.005991089,0.170051722,0.783819507,-0.433919981,14.88244545,16.74956861,0.015625,0,0.6875
10792,167,20080913034008.plt,bike,79,380,847.6609164,2.149300726,5.780048965,1.100015464,2.380393329,3.272291525,0.006855009,0.186252702,0.739920815,-0.627617878,26.04153656,43.08051948,0.139240506,0,0.658227848
10793,167,20080913034008.plt,bike,63,310,1019.753333,3.237312169,5.370422762,0.915043165,3.253786387,4.385883072,0.007726597,0.15360781,0.368541731,-0.4935317,11.11169117,14.37656319,0.015873016,0,0.920634921
10794,167,20080913034008.plt,walk,53,250,240.3787958,0.912246301,2.268632572,0.519464005,0.855033205,1.597470907,0.000483143,0.116442953,0.262926837,-0.275083064,37.25913346,41.8062394,0.245283019,0,0.037735849
10795,167,20080913034008.plt,walk,23,110,191.0023443,1.660889951,9.566076661,2.061159096,1.13922634,2.532993185,0.007486339,0.463909887,1.231768322,-1.615920125,25.4352865,39.64243483,0.217391304,0,0.130434783
10796,167,20080913034008.plt,bike,123,575,679.8977458,1.113170503,6.585927455,1.117703448,0.719101337,2.529491327,0.005811074,0.172008039,0.997279833,-0.91475324,43.08494821,48.51454744,0.447154472,0,0.25203252
10797,167,20080913133832.plt,walk,32,155,220.1993265,1.376245791,10.63764673,1.692204075,1.086545129,1.445485709,0.004063939,0.487232322,1.913934315,-1.938750709,26.48322492,25.66300147,0.03125,0.03125,0
10798,167,20080913133832.plt,walk,31,150,208.3166218,1.343978205,3.506701497,0.616366095,1.275024935,1.831121081,0.008653459,0.124347013,0.293113026,-0.335116083,17.66109805,15.15965294,0.032258065,0,0.096774194
10799,167,20080914090038.plt,bike,192,930,3830.608754,3.993201502,7.395778774,2.093713541,4.808926688,5.882763851,0.001514735,0.198368666,0.806566678,-0.548484762,19.33804627,28.67127806,0.182291667,0,0.791666667
10800,167,20080914090038.plt,bike,31,142,463.6489779,2.9673037,5.494027659,1.963990074,4.128789744,4.915128706,0.035784165,0.247601578,0.967682132,-0.500455835,33.18997521,51.42440066,0.258064516,0,0.64516129
10801,167,20080914090038.plt,bike,343,1648,5347.04534,3.156332403,59.665884,3.510898624,3.469950787,4.805193088,0.010341434,0.854384408,11.9331768,-9.644556037,28.58398844,42.17170433,0.148688047,0.002915452,0.699708455
10802,167,20080915070255.plt,walk,103,454,432.2006538,0.859409463,10.29724988,1.302475365,0.409016093,1.816292886,0.006783882,0.292454355,1.656996557,-1.77295136,58.53727345,44.9424103,0.563106796,0.009708738,0.077669903
10803,167,20080915070255.plt,bus,308,1448,8636.033314,5.622842838,16.4374063,4.542515737,5.381329833,11.58385332,0.00673542,0.355758122,1.137731361,-1.202402281,29.15526189,44.77021654,0.25,0.237012987,0.266233766
10804,167,20080915070255.plt,walk,205,994,1649.934223,1.61521457,7.770658568,1.225513081,1.440314104,2.744067823,0.001156699,0.194057059,0.64431314,-0.667626256,31.33943094,38.3939815,0.126829268,0,0.2
10805,167,20080915070255.plt,walk,83,395,550.0593755,1.321435159,8.925735531,1.395674076,0.910761259,2.992746531,0.007415836,0.30907691,1.785147106,-0.848175132,50.90408144,48.83491727,0.265060241,0,0.168674699
10806,167,20080915070255.plt,walk,199,955,1250.598357,1.263103751,10.35747531,1.493878835,1.043433967,2.037752277,0.005058179,0.311859803,1.740856816,-1.74874466,40.13858048,42.99765922,0.246231156,0.005025126,0.085427136
10807,167,20080915070255.plt,walk,171,1549,1411.549078,1.235396508,50.55485415,4.222889099,0.560379844,1.86174659,0.009694368,1.092526193,8.584876963,-10.021127,56.40602394,46.14629418,0.461988304,0.01754386,0.064327485
10808,167,20080915070255.plt,walk,122,605,670.5176864,1.099209322,2.489755028,0.352265943,1.094031777,1.509545712,0.000757809,0.088515585,0.323164052,-0.207139931,19.83793929,21.49116037,0.040983607,0,0.016393443
10809,167,20080915070255.plt,walk,252,1179,976.4688165,0.786425762,3.548584942,0.564817391,0.801746759,1.39111116,0.004026304,0.119916854,0.537401324,-0.582512185,51.06059686,50.04155779,0.361111111,0,0.023809524
10810,167,20080915070255.plt,walk,67,325,452.1382005,1.351638,3.31865045,0.695382766,1.260848168,2.247308453,0.00197553,0.198300583,0.388563907,-0.54178419,46.04860127,40.21752827,0.104477612,0,0.134328358
10811,167,20080915070255.plt,walk,114,537,788.7223808,1.39805459,9.321256098,1.300078371,1.224088392,2.086040302,0.009502891,0.262786077,1.016170455,-1.150089543,37.79164279,42.61446796,0.166666667,0,0.096491228
10812,167,20080915070255.plt,walk,62,283,577.0639546,1.869273946,9.033350673,2.760844789,0.278570541,6.827267496,0.002152498,0.228484429,0.726236933,-0.766981085,40.67456351,44.31342887,0.580645161,0,0.209677419
10813,167,20080915070255.plt,bus,299,1405,7980.064003,5.344247698,20.97916166,4.459985838,6.00105934,10.84325975,0.000452289,0.430785226,2.789518578,-3.093957602,29.18809362,44.10745015,0.297658863,0.180602007,0.307692308
10814,167,20080915070255.plt,walk,17,80,94.22604799,1.108541741,1.677019743,0.400112845,1.142043947,1.563076697,0.012041894,0.117002863,0.335403949,-0.156767744,19.31888838,20.22303083,0.058823529,0,0
10815,167,20080915202231.plt,bike,200,995,4177.899878,4.177899878,13.30661264,1.414762157,4.149960494,5.562289177,0.002508847,0.337655272,1.865076405,-1.948077218,13.22209796,15.24863434,0.02,0.005,0.95
10816,167,20080916060638.plt,bike,228,1125,4193.623751,3.679801888,15.15057787,1.610041567,3.85497727,5.16509117,0.00100654,0.330117796,2.264176766,-2.23094925,14.08936506,27.85785946,0.048245614,0.004385965,0.881578947
10817,167,20080916060638.plt,walk,21,90,53.75963698,0.530059267,1.313869756,0.436287617,0.422882176,1.096072202,0.012332792,0.080830413,0.231390333,-0.133498914,58.1542857,62.11500663,0.619047619,0,0
10818,167,20080916184730.plt,bike,197,980,4191.246458,4.255072546,6.025566802,0.790487525,4.31557366,5.005322665,0.002381161,0.140074568,0.629174222,-0.479383173,10.00048768,11.29551682,0.005076142,0,0.979695431
10819,167,20080916184730.plt,walk,25,100,28.23555788,0.246318232,0.768311356,0.200396146,0.261495979,0.490304676,0.006230225,0.078464027,0.17034472,-0.180372614,54.2521117,42.0160556,0.88,0,0
10820,167,20080917032759.plt,bike,43,205,632.8396387,2.948733144,6.352206296,1.833602216,3.859092312,4.836722023,0.006108018,0.217675795,0.9536006,-0.46384766,31.93683152,39.10373164,0.162790698,0,0.627906977
10821,167,20080917032759.plt,bike,232,1157,4581.461171,3.908526327,6.964797246,1.196126125,4.19455094,4.965896898,0.000426318,0.170819461,0.998663802,-0.920563066,13.05762161,25.12669244,0.034482759,0,0.913793103
10822,167,20080917032759.plt,walk,11,45,29.68973517,0.564515287,1.062442086,0.354847654,0.489966471,1.034524368,0.025729102,0.106559021,0.226434272,-0.163322157,28.06551922,28.16583317,0.545454545,0,0
10823,167,20080917164356.plt,bike,202,1000,4157.035776,4.116382981,9.809008453,1.031433544,4.182768425,4.904587164,0.002414168,0.157028928,0.73626373,-1.243448262,8.880314497,14.19895695,0.024752475,0,0.95049505
10824,167,20080918032901.plt,bike,267,1538,4806.523306,3.582293949,6.758204269,1.799606903,4.209951698,5.197182873,0.001787279,0.14887182,0.710783865,-0.488347231,24.18192771,41.14283452,0.138576779,0,0.790262172
10825,167,20080918032901.plt,walk,73,345,415.528964,1.14393836,4.359170871,0.797989427,1.078433952,2.030203244,0.000813697,0.167792095,0.584490576,-0.501789512,32.72315444,42.36522632,0.191780822,0,0.109589041
10826,167,20080918032901.plt,bus,272,1285,8334.26012,6.137092083,13.74000366,4.38027225,6.549802686,11.79998248,0.003972444,0.359027467,0.876218847,-1.434981041,23.67146914,40.7012127,0.202205882,0.275735294,0.316176471
10827,167,20080918032901.plt,walk,58,280,349.5602328,1.208033489,1.965224045,0.398562848,1.291401195,1.559259161,0.002982691,0.077588792,0.211333474,-0.352222457,23.50030329,29.11874501,0.086206897,0,0
10828,167,20080918032901.plt,bus,74,345,1538.163469,4.164804182,16.73702732,3.951342994,3.503978982,10.23310196,0.009129977,0.435063989,1.733959841,-1.163983644,27.69430225,45.03347911,0.22972973,0.108108108,0.378378378
10829,167,20080918032901.plt,bus,68,310,230.3674969,0.691717641,2.596338555,0.609539182,0.523500928,1.606028797,0.005579828,0.113164779,0.277143544,-0.317980636,58.32783289,54.35347218,0.470588235,0,0.014705882
10830,167,20080918032901.plt,walk,67,315,1702.91675,5.090711712,13.4340042,3.916521693,4.909643819,11.07088901,0.024196827,0.415488811,1.0822282,-0.916294004,27.14438855,42.51005583,0.179104478,0.149253731,0.47761194
10831,167,20080919035438.plt,car,72,350,2178.15767,6.052860924,15.46580269,4.564957941,4.523633382,12.25062404,0.011907059,0.41898713,1.292640206,-1.334370471,27.0692787,42.95804145,0.083333333,0.277777778,0.388888889
10832,167,20080919035438.plt,walk,58,270,425.7773375,1.479331572,10.40985394,2.1500562,0.781282707,2.960560213,0.010567468,0.271255831,0.866822835,-0.963077587,37.65183849,35.49930216,0.362068966,0.034482759,0.137931034
10833,167,20080919035438.plt,walk,79,385,635.3655999,1.548428348,9.201347494,1.888179468,0.979108802,3.279004027,0.013216054,0.359599441,1.4808512,-1.516675778,52.71057163,48.65032612,0.35443038,0,0.253164557
10834,167,20080919035438.plt,walk,72,387,428.2060415,1.131704177,3.738053597,0.467124508,1.124234403,1.487561083,0.002640964,0.126683296,0.627412386,-0.433607804,28.70172591,34.35357159,0.055555556,0,0.027777778
10835,167,20080919182029.plt,bike,249,1215,4478.370062,3.60104681,19.20057202,2.246967743,4.440057122,5.312343962,0.004172735,0.336766987,2.905983711,-2.837859491,25.23424087,39.70143676,0.172690763,0.004016064,0.738955823
10836,167,20080919182029.plt,walk,16,70,97.64675019,1.220584377,4.481014808,1.216450586,0.7917053,2.822924315,0.056012685,0.154076999,0.375784901,-0.191518072,17.62552597,32.4210624,0.25,0,0.1875
10837,167,20080923113100.plt,walk,236,642,730.4689339,1.485777402,9.565425508,1.288838163,1.144661099,2.975019092,0.004233476,0.768597652,4.062250939,-4.546724725,41.77759331,36.50341006,0.165254237,0,0.220338983
10838,167,20080929001429.plt,walk,582,1178,2106.210178,1.766082029,35.61641643,2.250710955,1.382878333,2.747449989,-0.001186452,1.211863671,16.80344527,-10.3126048,24.84786829,30.06945156,0.067010309,0.010309278,0.16838488
10839,167,20080929001429.plt,walk,113,224,458.8870762,2.030473789,16.51872638,2.150215065,1.566029473,3.239154296,0.050747441,1.077986546,8.259363192,-6.550311855,22.41314321,30.08191722,0.07079646,0.017699115,0.194690265
10840,167,20080929001429.plt,bus,359,820,3583.742273,4.951452476,19.79167721,4.332363947,3.951096318,11.06548585,0.011972114,0.951734523,9.895838604,-4.138004759,24.60552884,39.9965389,0.211699164,0.186629526,0.323119777
10841,167,20080929001429.plt,walk,167,332,410.4562697,1.228910987,4.202952792,0.961227037,1.004555958,2.61758616,0.005539792,0.292826018,1.094966041,-0.934687676,34.98536738,37.6434888,0.251497006,0,0.19760479
10842,167,20080929001429.plt,bus,400,798,2521.131028,3.151413785,9.518228185,2.867339292,2.656093355,7.488482036,0.002832353,0.398249361,1.582044705,-1.647699385,22.0093368,38.27121457,0.305,0,0.4925
10843,167,20080929001429.plt,bus,1977,4321,24843.91077,6.26239085,14.16883952,4.434956087,7.126939651,11.88522233,0.001612098,0.434389149,2.413985199,-2.454388445,12.75830156,28.50362268,0.186140617,0.267577137,0.276176024
10844,167,20080929001429.plt,walk,133,342,229.2152772,0.752981878,2.606379789,0.485842929,0.715828016,1.362829677,0.001116995,0.251404985,0.794780622,-0.660414183,30.55330782,29.45969878,0.315789474,0,0.015037594
10845,167,20080929001429.plt,walk,576,1492,946.5731389,0.748277679,3.238869066,0.514890594,0.783428384,1.357017132,0.002332354,0.215237577,1.619434533,-1.047784482,31.27326083,32.43051664,0.331597222,0,0.013888889
10846,167,20080929001429.plt,walk,238,626,244.0982823,0.4523677,2.769825713,0.433036564,0.279161253,0.980482305,0.002037729,0.211180411,1.223314659,-0.97995665,51.17872746,48.68683953,0.651260504,0,0.008403361
10847,167,20080929001429.plt,walk,770,1538,467.9269193,0.303848649,2.41268027,0.3788372,0.168012986,0.845084546,0.000211624,0.172050846,1.206340135,-0.885170798,47.01899436,54.8391892,0.775324675,0,0.002597403
10848,167,20080929001429.plt,walk,630,1258,658.5883774,0.522689188,3.046195847,0.48793791,0.378896015,1.196300044,0.001188376,0.209831403,0.916919172,-1.012032839,37.97809093,45.14038597,0.550793651,0,0.007936508
